date,date_popup,date_x_axis,year,temp
2011-07-19,2011年7月19日,2000-07-19,2011,16.512
2011-07-20,2011年7月20日,2000-07-20,2011,16.451
2011-07-21,2011年7月21日,2000-07-21,2011,16.427
2011-07-22,2011年7月22日,2000-07-22,2011,16.415
2011-07-23,2011年7月23日,2000-07-23,2011,16.366
2011-07-24,2011年7月24日,2000-07-24,2011,16.35
2011-07-25,2011年7月25日,2000-07-25,2011,16.312
2011-07-26,2011年7月26日,2000-07-26,2011,16.381
2011-07-27,2011年7月27日,2000-07-27,2011,16.458
2011-07-28,2011年7月28日,2000-07-28,2011,16.511
2011-07-29,2011年7月29日,2000-07-29,2011,16.459
2011-07-30,2011年7月30日,2000-07-30,2011,16.406
2011-07-31,2011年7月31日,2000-07-31,2011,16.453
2011-08-01,2011年8月1日,2000-08-01,2011,16.5
2011-08-02,2011年8月2日,2000-08-02,2011,16.483
2011-08-03,2011年8月3日,2000-08-03,2011,16.385
2011-08-04,2011年8月4日,2000-08-04,2011,16.283
2011-08-05,2011年8月5日,2000-08-05,2011,16.36
2011-08-06,2011年8月6日,2000-08-06,2011,16.396
2011-08-07,2011年8月7日,2000-08-07,2011,16.402
2011-08-08,2011年8月8日,2000-08-08,2011,16.425
2011-08-09,2011年8月9日,2000-08-09,2011,16.445
2011-08-10,2011年8月10日,2000-08-10,2011,16.436
2011-08-11,2011年8月11日,2000-08-11,2011,16.418
2011-08-12,2011年8月12日,2000-08-12,2011,16.397
2011-08-13,2011年8月13日,2000-08-13,2011,16.384
2011-08-14,2011年8月14日,2000-08-14,2011,16.315
2011-08-15,2011年8月15日,2000-08-15,2011,16.292
2011-08-16,2011年8月16日,2000-08-16,2011,16.275
2011-08-17,2011年8月17日,2000-08-17,2011,16.195
2011-08-18,2011年8月18日,2000-08-18,2011,16.093
2011-08-19,2011年8月19日,2000-08-19,2011,16.016
2011-08-20,2011年8月20日,2000-08-20,2011,15.938
2011-08-21,2011年8月21日,2000-08-21,2011,15.93
2011-08-22,2011年8月22日,2000-08-22,2011,15.996
2011-08-23,2011年8月23日,2000-08-23,2011,16.074
2011-08-24,2011年8月24日,2000-08-24,2011,16.188
2011-08-25,2011年8月25日,2000-08-25,2011,16.239
2011-08-26,2011年8月26日,2000-08-26,2011,16.25
2011-08-27,2011年8月27日,2000-08-27,2011,16.318
2011-08-28,2011年8月28日,2000-08-28,2011,16.32
2011-08-29,2011年8月29日,2000-08-29,2011,16.185
2011-08-30,2011年8月30日,2000-08-30,2011,16.086
2011-08-31,2011年8月31日,2000-08-31,2011,16.03
2011-09-01,2011年9月1日,2000-09-01,2011,16.018
2011-09-02,2011年9月2日,2000-09-02,2011,16.028
2011-09-03,2011年9月3日,2000-09-03,2011,16.049
2011-09-04,2011年9月4日,2000-09-04,2011,16.007
2011-09-05,2011年9月5日,2000-09-05,2011,15.984
2011-09-06,2011年9月6日,2000-09-06,2011,15.876
2011-09-07,2011年9月7日,2000-09-07,2011,15.805
2011-09-08,2011年9月8日,2000-09-08,2011,15.802
2011-09-09,2011年9月9日,2000-09-09,2011,15.833
2011-09-10,2011年9月10日,2000-09-10,2011,15.814
2011-09-11,2011年9月11日,2000-09-11,2011,15.728
2011-09-12,2011年9月12日,2000-09-12,2011,15.671
2011-09-13,2011年9月13日,2000-09-13,2011,15.637
2011-09-14,2011年9月14日,2000-09-14,2011,15.522
2011-09-15,2011年9月15日,2000-09-15,2011,15.416
2011-09-16,2011年9月16日,2000-09-16,2011,15.368
2011-09-17,2011年9月17日,2000-09-17,2011,15.401
2011-09-18,2011年9月18日,2000-09-18,2011,15.34
2011-09-19,2011年9月19日,2000-09-19,2011,15.253
2011-09-20,2011年9月20日,2000-09-20,2011,15.167
2011-09-21,2011年9月21日,2000-09-21,2011,15.224
2011-09-22,2011年9月22日,2000-09-22,2011,15.226
2011-09-23,2011年9月23日,2000-09-23,2011,15.234
2011-09-24,2011年9月24日,2000-09-24,2011,15.24
2011-09-25,2011年9月25日,2000-09-25,2011,15.259
2011-09-26,2011年9月26日,2000-09-26,2011,15.284
2011-09-27,2011年9月27日,2000-09-27,2011,15.266
2011-09-28,2011年9月28日,2000-09-28,2011,15.231
2011-09-29,2011年9月29日,2000-09-29,2011,15.193
2011-09-30,2011年9月30日,2000-09-30,2011,15.192
2011-10-01,2011年10月1日,2000-10-01,2011,15.067
2011-10-02,2011年10月2日,2000-10-02,2011,15.012
2011-10-03,2011年10月3日,2000-10-03,2011,15.055
2011-10-04,2011年10月4日,2000-10-04,2011,15.088
2011-10-05,2011年10月5日,2000-10-05,2011,15.036
2011-10-06,2011年10月6日,2000-10-06,2011,14.997
2011-10-07,2011年10月7日,2000-10-07,2011,14.988
2011-10-08,2011年10月8日,2000-10-08,2011,14.927
2011-10-09,2011年10月9日,2000-10-09,2011,14.91
2011-10-10,2011年10月10日,2000-10-10,2011,14.863
2011-10-11,2011年10月11日,2000-10-11,2011,14.833
2011-10-12,2011年10月12日,2000-10-12,2011,14.809
2011-10-13,2011年10月13日,2000-10-13,2011,14.776
2011-10-14,2011年10月14日,2000-10-14,2011,14.7
2011-10-15,2011年10月15日,2000-10-15,2011,14.621
2011-10-16,2011年10月16日,2000-10-16,2011,14.54
2011-10-17,2011年10月17日,2000-10-17,2011,14.463
2011-10-18,2011年10月18日,2000-10-18,2011,14.407
2011-10-19,2011年10月19日,2000-10-19,2011,14.323
2011-10-20,2011年10月20日,2000-10-20,2011,14.302
2011-10-21,2011年10月21日,2000-10-21,2011,14.276
2011-10-22,2011年10月22日,2000-10-22,2011,14.251
2011-10-23,2011年10月23日,2000-10-23,2011,14.251
2011-10-24,2011年10月24日,2000-10-24,2011,14.224
2011-10-25,2011年10月25日,2000-10-25,2011,14.214
2011-10-26,2011年10月26日,2000-10-26,2011,14.139
2011-10-27,2011年10月27日,2000-10-27,2011,14.084
2011-10-28,2011年10月28日,2000-10-28,2011,13.995
2011-10-29,2011年10月29日,2000-10-29,2011,13.891
2011-10-30,2011年10月30日,2000-10-30,2011,13.767
2011-10-31,2011年10月31日,2000-10-31,2011,13.733
2011-11-01,2011年11月1日,2000-11-01,2011,13.759
2011-11-02,2011年11月2日,2000-11-02,2011,13.773
2011-11-03,2011年11月3日,2000-11-03,2011,13.76
2011-11-04,2011年11月4日,2000-11-04,2011,13.782
2011-11-05,2011年11月5日,2000-11-05,2011,13.723
2011-11-06,2011年11月6日,2000-11-06,2011,13.607
2011-11-07,2011年11月7日,2000-11-07,2011,13.568
2011-11-08,2011年11月8日,2000-11-08,2011,13.521
2011-11-09,2011年11月9日,2000-11-09,2011,13.437
2011-11-10,2011年11月10日,2000-11-10,2011,13.389
2011-11-11,2011年11月11日,2000-11-11,2011,13.425
2011-11-12,2011年11月12日,2000-11-12,2011,13.475
2011-11-13,2011年11月13日,2000-11-13,2011,13.554
2011-11-14,2011年11月14日,2000-11-14,2011,13.547
2011-11-15,2011年11月15日,2000-11-15,2011,13.466
2011-11-16,2011年11月16日,2000-11-16,2011,13.359
2011-11-17,2011年11月17日,2000-11-17,2011,13.296
2011-11-18,2011年11月18日,2000-11-18,2011,13.227
2011-11-19,2011年11月19日,2000-11-19,2011,13.138
2011-11-20,2011年11月20日,2000-11-20,2011,13.03
2011-11-21,2011年11月21日,2000-11-21,2011,13.057
2011-11-22,2011年11月22日,2000-11-22,2011,13.02
2011-11-23,2011年11月23日,2000-11-23,2011,12.968
2011-11-24,2011年11月24日,2000-11-24,2011,12.933
2011-11-25,2011年11月25日,2000-11-25,2011,12.974
2011-11-26,2011年11月26日,2000-11-26,2011,12.965
2011-11-27,2011年11月27日,2000-11-27,2011,12.977
2011-11-28,2011年11月28日,2000-11-28,2011,12.989
2011-11-29,2011年11月29日,2000-11-29,2011,12.937
2011-11-30,2011年11月30日,2000-11-30,2011,12.849
2011-12-01,2011年12月1日,2000-12-01,2011,12.766
2011-12-02,2011年12月2日,2000-12-02,2011,12.767
2011-12-03,2011年12月3日,2000-12-03,2011,12.749
2011-12-04,2011年12月4日,2000-12-04,2011,12.742
2011-12-05,2011年12月5日,2000-12-05,2011,12.736
2011-12-06,2011年12月6日,2000-12-06,2011,12.733
2011-12-07,2011年12月7日,2000-12-07,2011,12.753
2011-12-08,2011年12月8日,2000-12-08,2011,12.746
2011-12-09,2011年12月9日,2000-12-09,2011,12.727
2011-12-10,2011年12月10日,2000-12-10,2011,12.66
2011-12-11,2011年12月11日,2000-12-11,2011,12.608
2011-12-12,2011年12月12日,2000-12-12,2011,12.63
2011-12-13,2011年12月13日,2000-12-13,2011,12.67
2011-12-14,2011年12月14日,2000-12-14,2011,12.643
2011-12-15,2011年12月15日,2000-12-15,2011,12.593
2011-12-16,2011年12月16日,2000-12-16,2011,12.563
2011-12-17,2011年12月17日,2000-12-17,2011,12.576
2011-12-18,2011年12月18日,2000-12-18,2011,12.636
2011-12-19,2011年12月19日,2000-12-19,2011,12.684
2011-12-20,2011年12月20日,2000-12-20,2011,12.753
2011-12-21,2011年12月21日,2000-12-21,2011,12.739
2011-12-22,2011年12月22日,2000-12-22,2011,12.68
2011-12-23,2011年12月23日,2000-12-23,2011,12.654
2011-12-24,2011年12月24日,2000-12-24,2011,12.589
2011-12-25,2011年12月25日,2000-12-25,2011,12.569
2011-12-26,2011年12月26日,2000-12-26,2011,12.585
2011-12-27,2011年12月27日,2000-12-27,2011,12.658
2011-12-28,2011年12月28日,2000-12-28,2011,12.679
2011-12-29,2011年12月29日,2000-12-29,2011,12.719
2011-12-30,2011年12月30日,2000-12-30,2011,12.802
2011-12-31,2011年12月31日,2000-12-31,2011,12.815
2012-01-01,2012年1月1日,2000-01-01,2012,12.754
2012-01-02,2012年1月2日,2000-01-02,2012,12.684
2012-01-03,2012年1月3日,2000-01-03,2012,12.684
2012-01-04,2012年1月4日,2000-01-04,2012,12.627
2012-01-05,2012年1月5日,2000-01-05,2012,12.65
2012-01-06,2012年1月6日,2000-01-06,2012,12.667
2012-01-07,2012年1月7日,2000-01-07,2012,12.613
2012-01-08,2012年1月8日,2000-01-08,2012,12.548
2012-01-09,2012年1月9日,2000-01-09,2012,12.513
2012-01-10,2012年1月10日,2000-01-10,2012,12.469
2012-01-11,2012年1月11日,2000-01-11,2012,12.361
2012-01-12,2012年1月12日,2000-01-12,2012,12.287
2012-01-13,2012年1月13日,2000-01-13,2012,12.298
2012-01-14,2012年1月14日,2000-01-14,2012,12.34
2012-01-15,2012年1月15日,2000-01-15,2012,12.379
2012-01-16,2012年1月16日,2000-01-16,2012,12.41
2012-01-17,2012年1月17日,2000-01-17,2012,12.383
2012-01-18,2012年1月18日,2000-01-18,2012,12.372
2012-01-19,2012年1月19日,2000-01-19,2012,12.358
2012-01-20,2012年1月20日,2000-01-20,2012,12.327
2012-01-21,2012年1月21日,2000-01-21,2012,12.223
2012-01-22,2012年1月22日,2000-01-22,2012,12.169
2012-01-23,2012年1月23日,2000-01-23,2012,12.153
2012-01-24,2012年1月24日,2000-01-24,2012,12.141
2012-01-25,2012年1月25日,2000-01-25,2012,12.169
2012-01-26,2012年1月26日,2000-01-26,2012,12.195
2012-01-27,2012年1月27日,2000-01-27,2012,12.169
2012-01-28,2012年1月28日,2000-01-28,2012,12.194
2012-01-29,2012年1月29日,2000-01-29,2012,12.196
2012-01-30,2012年1月30日,2000-01-30,2012,12.151
2012-01-31,2012年1月31日,2000-01-31,2012,12.101
2012-02-01,2012年2月1日,2000-02-01,2012,12.089
2012-02-02,2012年2月2日,2000-02-02,2012,12.089
2012-02-03,2012年2月3日,2000-02-03,2012,12.198
2012-02-04,2012年2月4日,2000-02-04,2012,12.346
2012-02-05,2012年2月5日,2000-02-05,2012,12.37
2012-02-06,2012年2月6日,2000-02-06,2012,12.388
2012-02-07,2012年2月7日,2000-02-07,2012,12.397
2012-02-08,2012年2月8日,2000-02-08,2012,12.372
2012-02-09,2012年2月9日,2000-02-09,2012,12.43
2012-02-10,2012年2月10日,2000-02-10,2012,12.44
2012-02-11,2012年2月11日,2000-02-11,2012,12.481
2012-02-12,2012年2月12日,2000-02-12,2012,12.547
2012-02-13,2012年2月13日,2000-02-13,2012,12.629
2012-02-14,2012年2月14日,2000-02-14,2012,12.788
2012-02-15,2012年2月15日,2000-02-15,2012,12.889
2012-02-16,2012年2月16日,2000-02-16,2012,12.929
2012-02-17,2012年2月17日,2000-02-17,2012,12.962
2012-02-18,2012年2月18日,2000-02-18,2012,12.935
2012-02-19,2012年2月19日,2000-02-19,2012,12.877
2012-02-20,2012年2月20日,2000-02-20,2012,12.837
2012-02-21,2012年2月21日,2000-02-21,2012,12.855
2012-02-22,2012年2月22日,2000-02-22,2012,12.921
2012-02-23,2012年2月23日,2000-02-23,2012,12.945
2012-02-24,2012年2月24日,2000-02-24,2012,12.887
2012-02-25,2012年2月25日,2000-02-25,2012,12.762
2012-02-26,2012年2月26日,2000-02-26,2012,12.69
2012-02-27,2012年2月27日,2000-02-27,2012,12.683
2012-02-28,2012年2月28日,2000-02-28,2012,12.732
2012-02-29,2012年2月29日,2000-02-29,2012,12.805
2012-03-01,2012年3月1日,2000-03-01,2012,12.774
2012-03-02,2012年3月2日,2000-03-02,2012,12.763
2012-03-03,2012年3月3日,2000-03-03,2012,12.785
2012-03-04,2012年3月4日,2000-03-04,2012,12.751
2012-03-05,2012年3月5日,2000-03-05,2012,12.78
2012-03-06,2012年3月6日,2000-03-06,2012,12.864
2012-03-07,2012年3月7日,2000-03-07,2012,12.891
2012-03-08,2012年3月8日,2000-03-08,2012,12.987
2012-03-09,2012年3月9日,2000-03-09,2012,13.022
2012-03-10,2012年3月10日,2000-03-10,2012,13.049
2012-03-11,2012年3月11日,2000-03-11,2012,13.084
2012-03-12,2012年3月12日,2000-03-12,2012,13.116
2012-03-13,2012年3月13日,2000-03-13,2012,13.256
2012-03-14,2012年3月14日,2000-03-14,2012,13.381
2012-03-15,2012年3月15日,2000-03-15,2012,13.397
2012-03-16,2012年3月16日,2000-03-16,2012,13.417
2012-03-17,2012年3月17日,2000-03-17,2012,13.424
2012-03-18,2012年3月18日,2000-03-18,2012,13.417
2012-03-19,2012年3月19日,2000-03-19,2012,13.435
2012-03-20,2012年3月20日,2000-03-20,2012,13.525
2012-03-21,2012年3月21日,2000-03-21,2012,13.578
2012-03-22,2012年3月22日,2000-03-22,2012,13.647
2012-03-23,2012年3月23日,2000-03-23,2012,13.642
2012-03-24,2012年3月24日,2000-03-24,2012,13.618
2012-03-25,2012年3月25日,2000-03-25,2012,13.666
2012-03-26,2012年3月26日,2000-03-26,2012,13.74
2012-03-27,2012年3月27日,2000-03-27,2012,13.787
2012-03-28,2012年3月28日,2000-03-28,2012,13.832
2012-03-29,2012年3月29日,2000-03-29,2012,13.88
2012-03-30,2012年3月30日,2000-03-30,2012,13.926
2012-03-31,2012年3月31日,2000-03-31,2012,14.022
2012-04-01,2012年4月1日,2000-04-01,2012,14.111
2012-04-02,2012年4月2日,2000-04-02,2012,14.196
2012-04-03,2012年4月3日,2000-04-03,2012,14.296
2012-04-04,2012年4月4日,2000-04-04,2012,14.35
2012-04-05,2012年4月5日,2000-04-05,2012,14.379
2012-04-06,2012年4月6日,2000-04-06,2012,14.36
2012-04-07,2012年4月7日,2000-04-07,2012,14.358
2012-04-08,2012年4月8日,2000-04-08,2012,14.379
2012-04-09,2012年4月9日,2000-04-09,2012,14.397
2012-04-10,2012年4月10日,2000-04-10,2012,14.421
2012-04-11,2012年4月11日,2000-04-11,2012,14.412
2012-04-12,2012年4月12日,2000-04-12,2012,14.415
2012-04-13,2012年4月13日,2000-04-13,2012,14.439
2012-04-14,2012年4月14日,2000-04-14,2012,14.414
2012-04-15,2012年4月15日,2000-04-15,2012,14.442
2012-04-16,2012年4月16日,2000-04-16,2012,14.52
2012-04-17,2012年4月17日,2000-04-17,2012,14.542
2012-04-18,2012年4月18日,2000-04-18,2012,14.575
2012-04-19,2012年4月19日,2000-04-19,2012,14.572
2012-04-20,2012年4月20日,2000-04-20,2012,14.547
2012-04-21,2012年4月21日,2000-04-21,2012,14.583
2012-04-22,2012年4月22日,2000-04-22,2012,14.636
2012-04-23,2012年4月23日,2000-04-23,2012,14.674
2012-04-24,2012年4月24日,2000-04-24,2012,14.682
2012-04-25,2012年4月25日,2000-04-25,2012,14.657
2012-04-26,2012年4月26日,2000-04-26,2012,14.734
2012-04-27,2012年4月27日,2000-04-27,2012,14.687
2012-04-28,2012年4月28日,2000-04-28,2012,14.698
2012-04-29,2012年4月29日,2000-04-29,2012,14.757
2012-04-30,2012年4月30日,2000-04-30,2012,14.849
2012-05-01,2012年5月1日,2000-05-01,2012,14.927
2012-05-02,2012年5月2日,2000-05-02,2012,14.976
2012-05-03,2012年5月3日,2000-05-03,2012,15.053
2012-05-04,2012年5月4日,2000-05-04,2012,15.158
2012-05-05,2012年5月5日,2000-05-05,2012,15.247
2012-05-06,2012年5月6日,2000-05-06,2012,15.295
2012-05-07,2012年5月7日,2000-05-07,2012,15.357
2012-05-08,2012年5月8日,2000-05-08,2012,15.438
2012-05-09,2012年5月9日,2000-05-09,2012,15.517
2012-05-10,2012年5月10日,2000-05-10,2012,15.564
2012-05-11,2012年5月11日,2000-05-11,2012,15.553
2012-05-12,2012年5月12日,2000-05-12,2012,15.537
2012-05-13,2012年5月13日,2000-05-13,2012,15.511
2012-05-14,2012年5月14日,2000-05-14,2012,15.545
2012-05-15,2012年5月15日,2000-05-15,2012,15.586
2012-05-16,2012年5月16日,2000-05-16,2012,15.586
2012-05-17,2012年5月17日,2000-05-17,2012,15.589
2012-05-18,2012年5月18日,2000-05-18,2012,15.565
2012-05-19,2012年5月19日,2000-05-19,2012,15.563
2012-05-20,2012年5月20日,2000-05-20,2012,15.584
2012-05-21,2012年5月21日,2000-05-21,2012,15.637
2012-05-22,2012年5月22日,2000-05-22,2012,15.683
2012-05-23,2012年5月23日,2000-05-23,2012,15.685
2012-05-24,2012年5月24日,2000-05-24,2012,15.591
2012-05-25,2012年5月25日,2000-05-25,2012,15.549
2012-05-26,2012年5月26日,2000-05-26,2012,15.579
2012-05-27,2012年5月27日,2000-05-27,2012,15.658
2012-05-28,2012年5月28日,2000-05-28,2012,15.757
2012-05-29,2012年5月29日,2000-05-29,2012,15.85
2012-05-30,2012年5月30日,2000-05-30,2012,15.91
2012-05-31,2012年5月31日,2000-05-31,2012,15.941
2012-06-01,2012年6月1日,2000-06-01,2012,15.966
2012-06-02,2012年6月2日,2000-06-02,2012,15.976
2012-06-03,2012年6月3日,2000-06-03,2012,15.983
2012-06-04,2012年6月4日,2000-06-04,2012,15.955
2012-06-05,2012年6月5日,2000-06-05,2012,15.844
2012-06-06,2012年6月6日,2000-06-06,2012,15.78
2012-06-07,2012年6月7日,2000-06-07,2012,15.806
2012-06-08,2012年6月8日,2000-06-08,2012,15.854
2012-06-09,2012年6月9日,2000-06-09,2012,15.891
2012-06-10,2012年6月10日,2000-06-10,2012,15.924
2012-06-11,2012年6月11日,2000-06-11,2012,16.003
2012-06-12,2012年6月12日,2000-06-12,2012,16.116
2012-06-13,2012年6月13日,2000-06-13,2012,16.268
2012-06-14,2012年6月14日,2000-06-14,2012,16.337
2012-06-15,2012年6月15日,2000-06-15,2012,16.385
2012-06-16,2012年6月16日,2000-06-16,2012,16.41
2012-06-17,2012年6月17日,2000-06-17,2012,16.402
2012-06-18,2012年6月18日,2000-06-18,2012,16.387
2012-06-19,2012年6月19日,2000-06-19,2012,16.339
2012-06-20,2012年6月20日,2000-06-20,2012,16.25
2012-06-21,2012年6月21日,2000-06-21,2012,16.282
2012-06-22,2012年6月22日,2000-06-22,2012,16.249
2012-06-23,2012年6月23日,2000-06-23,2012,16.217
2012-06-24,2012年6月24日,2000-06-24,2012,16.222
2012-06-25,2012年6月25日,2000-06-25,2012,16.237
2012-06-26,2012年6月26日,2000-06-26,2012,16.223
2012-06-27,2012年6月27日,2000-06-27,2012,16.231
2012-06-28,2012年6月28日,2000-06-28,2012,16.317
2012-06-29,2012年6月29日,2000-06-29,2012,16.469
2012-06-30,2012年6月30日,2000-06-30,2012,16.552
2012-07-01,2012年7月1日,2000-07-01,2012,16.55
2012-07-02,2012年7月2日,2000-07-02,2012,16.496
2012-07-03,2012年7月3日,2000-07-03,2012,16.428
2012-07-04,2012年7月4日,2000-07-04,2012,16.379
2012-07-05,2012年7月5日,2000-07-05,2012,16.365
2012-07-06,2012年7月6日,2000-07-06,2012,16.342
2012-07-07,2012年7月7日,2000-07-07,2012,16.288
2012-07-08,2012年7月8日,2000-07-08,2012,16.279
2012-07-09,2012年7月9日,2000-07-09,2012,16.307
2012-07-10,2012年7月10日,2000-07-10,2012,16.335
2012-07-11,2012年7月11日,2000-07-11,2012,16.372
2012-07-12,2012年7月12日,2000-07-12,2012,16.414
2012-07-13,2012年7月13日,2000-07-13,2012,16.389
2012-07-14,2012年7月14日,2000-07-14,2012,16.368
2012-07-15,2012年7月15日,2000-07-15,2012,16.343
2012-07-16,2012年7月16日,2000-07-16,2012,16.327
2012-07-17,2012年7月17日,2000-07-17,2012,16.348
2012-07-18,2012年7月18日,2000-07-18,2012,16.378
2012-07-19,2012年7月19日,2000-07-19,2012,16.375
2012-07-20,2012年7月20日,2000-07-20,2012,16.41
2012-07-21,2012年7月21日,2000-07-21,2012,16.52
2012-07-22,2012年7月22日,2000-07-22,2012,16.529
2012-07-23,2012年7月23日,2000-07-23,2012,16.489
2012-07-24,2012年7月24日,2000-07-24,2012,16.479
2012-07-25,2012年7月25日,2000-07-25,2012,16.452
2012-07-26,2012年7月26日,2000-07-26,2012,16.435
2012-07-27,2012年7月27日,2000-07-27,2012,16.439
2012-07-28,2012年7月28日,2000-07-28,2012,16.373
2012-07-29,2012年7月29日,2000-07-29,2012,16.371
2012-07-30,2012年7月30日,2000-07-30,2012,16.302
2012-07-31,2012年7月31日,2000-07-31,2012,16.273
2012-08-01,2012年8月1日,2000-08-01,2012,16.273
2012-08-02,2012年8月2日,2000-08-02,2012,16.313
2012-08-03,2012年8月3日,2000-08-03,2012,16.35
2012-08-04,2012年8月4日,2000-08-04,2012,16.376
2012-08-05,2012年8月5日,2000-08-05,2012,16.437
2012-08-06,2012年8月6日,2000-08-06,2012,16.464
2012-08-07,2012年8月7日,2000-08-07,2012,16.506
2012-08-08,2012年8月8日,2000-08-08,2012,16.474
2012-08-09,2012年8月9日,2000-08-09,2012,16.472
2012-08-10,2012年8月10日,2000-08-10,2012,16.471
2012-08-11,2012年8月11日,2000-08-11,2012,16.407
2012-08-12,2012年8月12日,2000-08-12,2012,16.327
2012-08-13,2012年8月13日,2000-08-13,2012,16.265
2012-08-14,2012年8月14日,2000-08-14,2012,16.265
2012-08-15,2012年8月15日,2000-08-15,2012,16.259
2012-08-16,2012年8月16日,2000-08-16,2012,16.222
2012-08-17,2012年8月17日,2000-08-17,2012,16.25
2012-08-18,2012年8月18日,2000-08-18,2012,16.235
2012-08-19,2012年8月19日,2000-08-19,2012,16.225
2012-08-20,2012年8月20日,2000-08-20,2012,16.27
2012-08-21,2012年8月21日,2000-08-21,2012,16.304
2012-08-22,2012年8月22日,2000-08-22,2012,16.292
2012-08-23,2012年8月23日,2000-08-23,2012,16.237
2012-08-24,2012年8月24日,2000-08-24,2012,16.247
2012-08-25,2012年8月25日,2000-08-25,2012,16.297
